file,utt_id,variant,ref,hyp,wer
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk002/481-123719-0020_pitch_noise.wav,481-123719-0020,pitch_noise,MUCH THAT WAS SUBLIME AND BEAUTIFUL SOMETHING IN THE MANFRED STYLE EVERYONE WOULD KISS ME AND WEEP,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk002/481-123719-0023_pitch_noise.wav,481-123719-0023,pitch_noise,BUT WHY IS IT CONTEMPTIBLE CAN YOU IMAGINE THAT I AM ASHAMED OF IT ALL AND THAT IT WAS STUPIDER THAN ANYTHING IN YOUR LIFE GENTLEMEN AND I CAN ASSURE YOU THAT SOME OF THESE FANCIES WERE BY NO MEANS BADLY COMPOSED,You want me to touch you? You don't have to lie to me. You don't have to lie to me. You don't have to lie to me. You don't have to lie to me. And I feel that you're too weak. You're a strong man. You don't have to lie to me.,1.1666666666666667
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk002/481-123719-0024_pitch_noise.wav,481-123719-0024,pitch_noise,AND YET YOU ARE RIGHT IT REALLY IS VULGAR AND CONTEMPTIBLE,The dirt you hold on. The dirt you hold on to the dirt.,1.0909090909090908
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk002/481-123719-0028_pitch_noise.wav,481-123719-0028,pitch_noise,THAT IT BECAME ESSENTIAL AT ONCE TO EMBRACE MY FELLOWS AND ALL MANKIND AND FOR THAT PURPOSE I NEEDED AT LEAST ONE HUMAN BEING ACTUALLY EXISTING I HAD TO CALL ON ANTON ANTONITCH HOWEVER ON TUESDAY,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk002/481-123719-0029_pitch_noise.wav,481-123719-0029,pitch_noise,HIS AT HOME DAY SO I HAD ALWAYS TO TIME MY PASSIONATE DESIRE TO EMBRACE HUMANITY SO THAT IT MIGHT FALL ON A TUESDAY THIS ANTON ANTONITCH LIVED ON THE FOURTH STOREY IN A HOUSE IN FIVE CORNERS IN FOUR LOW PITCHED ROOMS,"You can't hold it. Well, I don't know. It's fine, but it's not as easy as you might think. You can't hold it. You can't hold it. You can't hold it. You can't hold it. It's fine. It's fine. It's fine.",0.9534883720930233
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk002/481-123719-0030_pitch_noise.wav,481-123719-0030,pitch_noise,ONE SMALLER THAN THE OTHER OF A PARTICULARLY FRUGAL AND SALLOW APPEARANCE HE HAD TWO DAUGHTERS AND THEIR AUNT WHO USED TO POUR OUT THE TEA OF THE DAUGHTERS ONE WAS THIRTEEN AND ANOTHER FOURTEEN,"Wow, that's a little bit slower. It's a bit more smoother than the other one. It's a bit more smoother than the other one. It's more smoother than the other one.",0.9714285714285714
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk002/481-123719-0035_pitch_noise.wav,481-123719-0035,pitch_noise,ON RETURNING HOME I DEFERRED FOR A TIME MY DESIRE TO EMBRACE ALL MANKIND I HAD HOWEVER ONE OTHER ACQUAINTANCE OF A SORT SIMONOV WHO WAS AN OLD SCHOOLFELLOW I HAD A NUMBER OF SCHOOLFELLOWS INDEED IN PETERSBURG,some tips on how to do something and hide your瞳 this thing these things we make funny,0.9736842105263158
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk002/481-123719-0037_pitch_noise.wav,481-123719-0037,pitch_noise,CURSES ON THAT SCHOOL AND ALL THOSE TERRIBLE YEARS OF PENAL SERVITUDE IN SHORT I PARTED FROM MY SCHOOLFELLOWS AS SOON AS I GOT OUT INTO THE WORLD THERE WERE TWO OR THREE LEFT TO WHOM I NODDED IN THE STREET ONE OF THEM WAS SIMONOV,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk002/481-123719-0038_pitch_noise.wav,481-123719-0038,pitch_noise,WHO HAD IN NO WAY BEEN DISTINGUISHED AT SCHOOL WAS OF A QUIET AND EQUABLE DISPOSITION BUT I DISCOVERED IN HIM A CERTAIN INDEPENDENCE OF CHARACTER AND EVEN HONESTY I DON'T EVEN SUPPOSE THAT HE WAS PARTICULARLY STUPID,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk002/481-123719-0039_pitch_noise.wav,481-123719-0039,pitch_noise,BUT THESE HAD NOT LASTED LONG AND HAD SOMEHOW BEEN SUDDENLY CLOUDED OVER HE WAS EVIDENTLY UNCOMFORTABLE AT THESE REMINISCENCES AND WAS I FANCY ALWAYS AFRAID THAT I MIGHT TAKE UP THE SAME TONE AGAIN,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0000_pitch_noise.wav,1246-124550-0000,pitch_noise,THOUGH THE ARMISTICE WITH GERMANY WAS SIGNED A FEW WEEKS AFTER HER COMING TO WASHINGTON THE WORK OF THE BUREAU CONTINUED SHE FILED CORRESPONDENCE ALL DAY THEN SHE DICTATED ANSWERS TO LETTERS OF INQUIRY IT WAS AN ENDURANCE OF MONOTONOUS DETAILS,You only ask this because you're not going to see this as you're going to watch this. You want to do it. You're going to do it. You're going to call me. This is different as you do it. You're going to do it. You're going to do it. You're going to do it. You're going to not just see this.,1.4390243902439024
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0001_pitch_noise.wav,1246-124550-0001,pitch_noise,YET SHE ASSERTED THAT SHE HAD FOUND REAL WORK DISILLUSIONS SHE DID HAVE SHE DISCOVERED THAT IN THE AFTERNOON OFFICE ROUTINE STRETCHES TO THE GRAVE SHE DISCOVERED THAT AN OFFICE IS AS FULL OF CLIQUES AND SCANDALS AS A GOPHER PRAIRIE,"yet he's trying to get through the nurse. This is what he's doing now. He's trying to get through the nurse. Obviously, he's trying to get through the nurse. He's trying to get through the nurse. And then he goes to her.",0.9512195121951219
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0002_pitch_noise.wav,1246-124550-0002,pitch_noise,A FREE SUNDAY IT DID NOT APPEAR THAT THE GREAT WORLD NEEDED HER INSPIRATION BUT SHE FELT THAT HER LETTERS HER CONTACT WITH THE ANXIETIES OF MEN AND WOMEN ALL OVER THE COUNTRY WERE A PART OF VAST AFFAIRS,"I'm sorry, I'm sorry. If you don't feel the potential of being through this way, if you don't feel the potential of being through this way, then contact with the authority and the potential of being through this way. No, it's not the best you can do.",1.1025641025641026
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0004_pitch_noise.wav,1246-124550-0004,pitch_noise,NOT TO HAVE TO REPORT TO KENNICOTT AT THE END OF THE DAY ALL THAT SHE HAD DONE OR MIGHT DO WAS A RELIEF WHICH MADE UP FOR THE OFFICE WEARINESS SHE FELT THAT SHE WAS NO LONGER ONE HALF OF A MARRIAGE,The G글 The S Prison,0.9534883720930233
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0006_pitch_noise.wav,1246-124550-0006,pitch_noise,THE WOMAN WAS MYSTERY ROMANCE A STORY WHICH TOLD ITSELF DIFFERENTLY EVERY DAY NOW SHE WAS A MURDERESS NOW THE NEGLECTED WIFE OF AN AMBASSADOR IT WAS MYSTERY WHICH CAROL HAD MOST LACKED IN GOPHER PRAIRIE,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0007_pitch_noise.wav,1246-124550-0007,pitch_noise,WHERE EVERY HOUSE WAS OPEN TO VIEW WHERE EVERY PERSON WAS BUT TOO EASY TO MEET WHERE THERE WERE NO SECRET GATES OPENING UPON MOORS OVER WHICH ONE MIGHT WALK BY MOSS DEADENED PATHS TO STRANGE HIGH ADVENTURES IN AN ANCIENT GARDEN,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0008_pitch_noise.wav,1246-124550-0008,pitch_noise,AS SHE FLITTED UP SIXTEENTH STREET AFTER A KREISLER RECITAL GIVEN LATE IN THE AFTERNOON FOR THE GOVERNMENT CLERKS AS THE LAMPS KINDLED IN SPHERES OF SOFT FIRE AS THE BREEZE FLOWED INTO THE STREET FRESH AS PRAIRIE WINDS AND KINDLIER,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0011_pitch_noise.wav,1246-124550-0011,pitch_noise,WERE THE MEMBERS OF THE TINCOMB METHODIST CHURCH A VAST RED BRICK TABERNACLE VIDA SHERWIN HAD GIVEN HER A LETTER TO AN EARNEST WOMAN WITH EYE GLASSES PLAID SILK WAIST AND A BELIEF IN BIBLE CLASSES WHO INTRODUCED HER TO THE PASTOR AND THE,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0013_pitch_noise.wav,1246-124550-0013,pitch_noise,WERE EQUALLY WICKED AND TO BE AVOIDED AND BY CLEAVING TO TINCOMB CHURCH THEY KEPT THEIR IDEALS FROM ALL CONTAMINATION THEY WELCOMED CAROL ASKED ABOUT HER HUSBAND GAVE HER ADVICE REGARDING COLIC IN BABIES,"The key to the music is, I think, the other key to the music is, I think the lyrics are so cool. The lyrics are so cool. I think that the lyrics are so cool.",1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0018_pitch_noise.wav,1246-124550-0018,pitch_noise,INDEED HER ONLY RECOGNIZED POSITION WAS AS AN ABLE ADDRESSER OF ENVELOPES BUT SHE WAS CASUALLY ADOPTED BY THIS FAMILY OF FRIENDLY WOMEN WHO WHEN THEY WERE NOT BEING MOBBED OR ARRESTED TOOK DANCING LESSONS OR WENT PICNICKING UP THE CHESAPEAKE CANAL,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0019_pitch_noise.wav,1246-124550-0019,pitch_noise,THOUGH IT ABSORBED MOST OF HER SALARY AN EXCELLENT NURSE FOR HUGH SHE HERSELF PUT HIM TO BED AND PLAYED WITH HIM ON HOLIDAYS THERE WERE WALKS WITH HIM THERE WERE MOTIONLESS EVENINGS OF READING BUT CHIEFLY WASHINGTON WAS ASSOCIATED WITH PEOPLE,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0020_pitch_noise.wav,1246-124550-0020,pitch_noise,SCORES OF THEM SITTING ABOUT THE FLAT TALKING TALKING TALKING NOT ALWAYS WISELY BUT ALWAYS EXCITEDLY IT WAS NOT AT ALL THE ARTIST'S STUDIO OF WHICH BECAUSE OF ITS PERSISTENCE IN FICTION SHE HAD DREAMED,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0021_pitch_noise.wav,1246-124550-0021,pitch_noise,BUT THEY PLAYED VERY SIMPLY AND THEY SAW NO REASON WHY ANYTHING WHICH EXISTS CANNOT ALSO BE ACKNOWLEDGED SHE WAS SOMETIMES SHOCKED QUITE AS SHE HAD SHOCKED GOPHER PRAIRIE BY THESE GIRLS WITH THEIR CIGARETTES AND ELFISH KNOWLEDGE,The key thing is that you can see the key. So you can see the key. You can see the key. And I'll see the key. You can see the key. And the key is trapped by the ceiling. So you can see the key.,1.1578947368421053
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0023_pitch_noise.wav,1246-124550-0023,pitch_noise,DID NOT KEEP HER FROM BEING PROUD OF THEM FROM DEFENDING THEM IN IMAGINARY CONVERSATIONS WITH KENNICOTT WHO GRUNTED SHE COULD HEAR HIS VOICE THEY'RE SIMPLY A BUNCH OF WILD IMPRACTICAL THEORISTS SITTIN ROUND CHEWING THE RAG AND,"We have to go to the authorities, to shows you that if you like the CCPH, the concentration did not convert the CCPH to the prisoners, constitution, should be precise. quickly 11 July. Most gradual vaccine that occur in restaurants tomorrow.",1.0789473684210527
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0027_pitch_noise.wav,1246-124550-0027,pitch_noise,SHE FOUND THE SAME FAITH NOT ONLY IN GIRLS ESCAPED FROM DOMESTICITY BUT ALSO IN DEMURE OLD LADIES WHO TRAGICALLY DEPRIVED OF ESTEEMED HUSBANDS AND HUGE OLD HOUSES,You've got the things that you've got and you've got the things that you've got. You're also in your room and you've got the things that you've got.,0.9642857142857143
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0029_pitch_noise.wav,1246-124550-0029,pitch_noise,FROM HER TEACHER HOUSEMATE SHE HAD A SARDONIC DESCRIPTION OF A MIDDLEWESTERN RAILROAD DIVISION TOWN OF THE SAME SIZE AS GOPHER PRAIRIE BUT DEVOID OF LAWNS AND TREES A TOWN WHERE THE TRACKS SPRAWLED ALONG THE CINDER SCABBED MAIN STREET AND THE RAILROAD SHOPS,"I'm a teacher. Yes, I'm a teacher. I'm very much in learning. I'm a teacher, I'm just learning. I'm very, very, very, very. I'm a Catholic teacher. I'm always in a teacher. And I'm very, very fast.",0.9545454545454546
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0030_pitch_noise.wav,1246-124550-0030,pitch_noise,DRIPPING SOOT FROM EAVES AND DOORWAY ROLLED OUT SMOKE IN GREASY COILS OTHER TOWNS SHE CAME TO KNOW BY ANECDOTE A PRAIRIE VILLAGE WHERE THE WIND BLEW ALL DAY LONG AND THE MUD WAS TWO FEET THICK IN SPRING AND IN SUMMER,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0031_pitch_noise.wav,1246-124550-0031,pitch_noise,NEW ENGLAND MILL TOWNS WITH THE HANDS LIVING IN ROWS OF COTTAGES LIKE BLOCKS OF LAVA A RICH FARMING CENTER IN NEW JERSEY OFF THE RAILROAD FURIOUSLY PIOUS RULED BY OLD MEN UNBELIEVABLY IGNORANT OLD MEN,sounds hoc or wand still s,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0037_pitch_noise.wav,1246-124550-0037,pitch_noise,THAT AMIABLE CONTEMPT CALLED POISE HER GLIMPSE OF TASKS INVOLVING MILLIONS OF PEOPLE AND A SCORE OF NATIONS REDUCED MAIN STREET FROM BLOATED IMPORTANCE TO ITS ACTUAL PETTINESS SHE COULD NEVER AGAIN BE QUITE SO AWED BY THE POWER,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk003/1246-124550-0039_pitch_noise.wav,1246-124550-0039,pitch_noise,AND THEY MOST AFFLICT THE DISCIPLES WHO THE MOST GENEROUSLY SERVE THEM,"and you're not going to take the title to you, but you're not going to take the title.",1.3333333333333333
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0000_pitch_noise.wav,1116-137572-0000,pitch_noise,THE WEDDING SHUTS ONE GATE AND OPENS ANOTHER THE LONGINGS AND DREAMINGS OF COURTSHIP ARE AT AN END THE SUPREME INTIMACY OF LIFE BEGINS AS JOHN AND MARY MOVE AWAY FROM THE ALTAR PRONOUNCED MAN AND WIFE THEY KNOW THEY ARE STARTING A GREAT ADVENTURE,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0001_pitch_noise.wav,1116-137572-0001,pitch_noise,HIS BEAMING FACE MASKS A STIFF DETERMINATION TO KEEP HIS BRIDE HAPPY IN SPITE OF ANY WORLDLY OBSTACLES HER RADIANCE HIDES A SOLEMN INWARD VOW TO DO EVERYTHING HUMANLY POSSIBLE TO MAKE SMOOTH THE WAY OF THEIR LIFE TOGETHER THEY ARE RIGHT,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0005_pitch_noise.wav,1116-137572-0005,pitch_noise,IS THE OBJECT OF ONE'S WISHES AS DESIRABLE AS ONE HAD EXPECTED BECAUSE REALITY RARELY MEASURES UP TO IMAGINATION THE FIRST ANSWER IS ALMOST BOUND TO BE NO THIS IS NOT WHAT I EXPECTED AND THE FIRST EMOTION TENDS TO BE DISAPPOINTMENT,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0007_pitch_noise.wav,1116-137572-0007,pitch_noise,ROUGHLY BOTH THE HELPS AND THE HINDRANCES TO MARRIED HAPPINESS CAN BE LUMPED UNDER ONE WORD PERSONALITIES TEMPERAMENT MANNERISMS TASTES ALL THAT IS IMPLIED IN THE DISTINCT INDIVIDUALITY OF EACH PERSON MAKE UP THE CHIEF SOURCE OF THE ADVANTAGES,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0012_pitch_noise.wav,1116-137572-0012,pitch_noise,IN ORDER TO COPE WITH THEIR PROBLEMS THEY MUST REALIZE FIRST THAT THEY CANNOT STUMBLE UPON MARRIED HAPPINESS THAT THEY MUST POSSESS AND CULTIVATE A POSITIVE WILL TO SUCCEED,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0014_pitch_noise.wav,1116-137572-0014,pitch_noise,INEVITABLE IN THE COMING TOGETHER OF ANY TWO PERSONS INTENSIFIED WHEN THOSE TWO PERSONS ARE AS DIFFERENT AS A MAN AND A WOMAN AND UNAVOIDABLE FOR TWO COMMITTED TO A LIFETIME TOGETHER IN THE CLOSE QUARTERS OF MARRIAGE TWO,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0020_pitch_noise.wav,1116-137572-0020,pitch_noise,BUILDS UP A HABIT OF FIGHTING THAT MAY LEAD TO A BITTER END IT IS USELESS TO DISCOVER WHO CAN WIN IN ANY PARTICULAR SKIRMISH WHAT IS IMPORTANT IS TO LEARN WHETHER ONE OF YOU IS SET ON BEING HEAD OF THE HOUSE IF YOUR SPOUSE CRAVES THAT DISTINCTION BY ALL MEANS HAND IT OVER WITHOUT DELAY,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0023_pitch_noise.wav,1116-137572-0023,pitch_noise,ANY INDIVIDUAL WOMAN MAY WAVER BETWEEN A CRAVING FOR SELF SACRIFICE AND A REPUGNANCE TO THE VERY THOUGHT OF IT THIS CHANGEABLENESS CAN MAKE HER FEEL RESENTFUL AFTER SHE HAS GIVEN IN TO HER HUSBAND ALL THIS MUST BE TAKEN INTO ACCOUNT IN MAKING DECISIONS,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0035_pitch_noise.wav,1116-137572-0035,pitch_noise,THE FACTOR THAT UNDERLIES ALL THE PERPLEXITIES AND MOST OF THE CONTENTMENT OF MARRIAGE IS ITS UNIQUE DEGREE OF CONCENTRATED INTIMACY HERE THE SUPREME TESTING ALWAYS COMES EACH MEANS SO MUCH TO THE OTHER,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0036_pitch_noise.wav,1116-137572-0036,pitch_noise,THE WIFE MAY BE ALONE PART OF THE DAY AND PROFIT BY IT WHEN JOHN COMES HOME AT NIGHT HE HAS NOT HAD THAT PRIVILEGE,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0038_pitch_noise.wav,1116-137572-0038,pitch_noise,SOME HUSBANDS SOME WIVES ARE ARTISTS AT ACHIEVING AND MOMENTARILY LIVING UP TO ROMANTIC SETTINGS BUT QUICKLY FLOP DOWN TO THE LOWER LEVELS OF DECENT FAIRNESS BETWEEN THE HIGH SPOTS OF THEIR SENTIMENTAL FLARE UPS OTHERS CANNOT UTTER A POETIC PHRASE,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0039_pitch_noise.wav,1116-137572-0039,pitch_noise,MAKE A ROMANTIC GESTURE OR LET THEIR EYES SHOW THE QUICK INTENSITY OF THEIR TENDER EMOTIONS IF THEY MUST DIE FOR IT THIS DIFFERENCE IS ONE OF MAKE UP AND TRAINING NOT OF MARRIAGE CAPACITY THE COUPLE WHO ARE SURE OF EACH OTHER'S STEADY AFFECTION REGARDLESS OF ITS EXPRESSION IN ROMANTIC INTERLUDES,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0041_pitch_noise.wav,1116-137572-0041,pitch_noise,NOW IT VEXES YOU AND YOUR VEXATION TERRIFIES YOU DOES THIS MEAN THAT YOU NO LONGER LOVE YOUR MATE AS YOU DID YOU CANNOT HELP YOUR CHANGE OF FEELING HOW THEN CAN YOU HOPE TO KEEP YOUR AFFECTION FROM DISAPPEARING ALTOGETHER IF IT HAS ALREADY BEGUN TO WANE,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0044_pitch_noise.wav,1116-137572-0044,pitch_noise,ALWAYS IT IS THE UNTURNED PAGE THE HOLDS THE ANSWER TO THE QUESTION HOW GOES IT WITH THIS MARRIAGE THE PRESENT IS USEFUL ONLY AS A FOUNDATION STONE FOR THE FUTURE WHICH IS BEING BUILT UP OUT OF MANY FLEETING PRESENT MOMENTS EACH QUICKLY LOST IN THE PAST,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0045_pitch_noise.wav,1116-137572-0045,pitch_noise,SEVEN THERE CAN BE NO NARROWING OF MARRIAGE TO MERE SEX ADJUSTMENT,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0047_pitch_noise.wav,1116-137572-0047,pitch_noise,BUT WITHOUT THE LARGER ADJUSTMENT THE PARTIAL ADJUSTMENT CANNOT BE MADE IN ANY FUNDAMENTAL AND ENDURING FORM IN THE SEX LIFE IN MARRIAGE AS IN OTHER PARTS OF THE ASSOCIATION EACH PARTNER WINS BY CONSIDERING THE OTHER BEFORE THE SELF,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_noise/spk004/1116-137572-0051_pitch_noise.wav,1116-137572-0051,pitch_noise,MARY MAY SOON LOSE COURAGE AND RELINQUISH HER WIFELY JOB OF HUSBAND IMPROVEMENT OR THE COMBINATION MAY BE REVERSED FRANKNESS MUST GO CLOTHED IN TACT STIFF MINDED PEOPLE WHO ARE FRANK ONLY WHEN ANGRY LOSE THEIR CASE BEFORE THEY PRESENT IT,,1.0
