file,utt_id,variant,ref,hyp,wer
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk002/481-123719-0020_noise.wav,481-123719-0020,form,MUCH THAT WAS SUBLIME AND BEAUTIFUL SOMETHING IN THE MANFRED STYLE EVERYONE WOULD KISS ME AND WEEP,much that was the line of beautiful something in the man's side. Everyone would fit here in the,0.5294117647058824
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk002/481-123719-0023_noise.wav,481-123719-0023,form,BUT WHY IS IT CONTEMPTIBLE CAN YOU IMAGINE THAT I AM ASHAMED OF IT ALL AND THAT IT WAS STUPIDER THAN ANYTHING IN YOUR LIFE GENTLEMEN AND I CAN ASSURE YOU THAT SOME OF THESE FANCIES WERE BY NO MEANS BADLY COMPOSED,For why is it sensitive? Can you imagine that I am a king of the Lord? And that it will be put in anything you want like to happen in? And I can assure you that some of the times you will buy new new things that you can tell.,0.6666666666666666
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk002/481-123719-0024_noise.wav,481-123719-0024,form,AND YET YOU ARE RIGHT IT REALLY IS VULGAR AND CONTEMPTIBLE,and get your life. You can easily fall through your strength after both.,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk002/481-123719-0028_noise.wav,481-123719-0028,form,THAT IT BECAME ESSENTIAL AT ONCE TO EMBRACE MY FELLOWS AND ALL MANKIND AND FOR THAT PURPOSE I NEEDED AT LEAST ONE HUMAN BEING ACTUALLY EXISTING I HAD TO CALL ON ANTON ANTONITCH HOWEVER ON TUESDAY,"that if you paint a central, at once, you break my pillars and all the man's thoughts. And so that purpose I need really want to give you actually a biscuit. I had to call an antelate tower on Tuesday.",0.7222222222222222
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk002/481-123719-0029_noise.wav,481-123719-0029,form,HIS AT HOME DAY SO I HAD ALWAYS TO TIME MY PASSIONATE DESIRE TO EMBRACE HUMANITY SO THAT IT MIGHT FALL ON A TUESDAY THIS ANTON ANTONITCH LIVED ON THE FOURTH STOREY IN A HOUSE IN FIVE CORNERS IN FOUR LOW PITCHED ROOMS,It's at home day. So I had always to try my passionate desire to make humanity so that it might fall on the future. This end-tonner's home is moved on the fourth story in the house in 540 and four low-kick rooms.,0.4186046511627907
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk002/481-123719-0030_noise.wav,481-123719-0030,form,ONE SMALLER THAN THE OTHER OF A PARTICULARLY FRUGAL AND SALLOW APPEARANCE HE HAD TWO DAUGHTERS AND THEIR AUNT WHO USED TO POUR OUT THE TEA OF THE DAUGHTERS ONE WAS THIRTEEN AND ANOTHER FOURTEEN,"One small little other. But particularly, Pruddle and Sallow of Kyrus. He had two daughters and their aunt, to use the poor out of the sea. Of the daughters, one with 13 and another 14.",0.6
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk002/481-123719-0035_noise.wav,481-123719-0035,form,ON RETURNING HOME I DEFERRED FOR A TIME MY DESIRE TO EMBRACE ALL MANKIND I HAD HOWEVER ONE OTHER ACQUAINTANCE OF A SORT SIMONOV WHO WAS AN OLD SCHOOLFELLOW I HAD A NUMBER OF SCHOOLFELLOWS INDEED IN PETERSBURG,On returning home I deferred for a time my desire to embrace all my time I had however one other a place in Switzerland Simmelow who was an old school feather I had a number of school fellows who needed to eat a first,0.4473684210526316
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk002/481-123719-0037_noise.wav,481-123719-0037,form,CURSES ON THAT SCHOOL AND ALL THOSE TERRIBLE YEARS OF PENAL SERVITUDE IN SHORT I PARTED FROM MY SCHOOLFELLOWS AS SOON AS I GOT OUT INTO THE WORLD THERE WERE TWO OR THREE LEFT TO WHOM I NODDED IN THE STREET ONE OF THEM WAS SIMONOV,"Curse is on that school and all of it is a year of pain, I have served at school. In short, I talked it from my school fellow, just seen it like I have visited the world. There were two or three left to do my knowledge in the street. One of them was swimming off.",0.6956521739130435
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk002/481-123719-0038_noise.wav,481-123719-0038,form,WHO HAD IN NO WAY BEEN DISTINGUISHED AT SCHOOL WAS OF A QUIET AND EQUABLE DISPOSITION BUT I DISCOVERED IN HIM A CERTAIN INDEPENDENCE OF CHARACTER AND EVEN HONESTY I DON'T EVEN SUPPOSE THAT HE WAS PARTICULARLY STUPID,"You had no way in the Hindu school with a quiet and equitable disposition. By the stubbornness of character and even honesty, I don't even suppose that he was particularly stupid.",0.5
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk002/481-123719-0039_noise.wav,481-123719-0039,form,BUT THESE HAD NOT LASTED LONG AND HAD SOMEHOW BEEN SUDDENLY CLOUDED OVER HE WAS EVIDENTLY UNCOMFORTABLE AT THESE REMINISCENCES AND WAS I FANCY ALWAYS AFRAID THAT I MIGHT TAKE UP THE SAME TONE AGAIN,"The thesis not lasted long, and had somehow and suddenly clouded over, he was evidently uncomfortable of his reminiscence and woe, I fancy. Always a trace that I make take up the same zone again.",0.45714285714285713
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0000_noise.wav,1246-124550-0000,form,THOUGH THE ARMISTICE WITH GERMANY WAS SIGNED A FEW WEEKS AFTER HER COMING TO WASHINGTON THE WORK OF THE BUREAU CONTINUED SHE FILED CORRESPONDENCE ALL DAY THEN SHE DICTATED ANSWERS TO LETTERS OF INQUIRY IT WAS AN ENDURANCE OF MONOTONOUS DETAILS,"So the armistice with Germany was signed a few weeks after the coming to Washington. The work of the Bureau continued. The file course on its old age, then she dictated Andrews to let him to win for him. There was an endurance of the not-missing sales.",0.5365853658536586
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0001_noise.wav,1246-124550-0001,form,YET SHE ASSERTED THAT SHE HAD FOUND REAL WORK DISILLUSIONS SHE DID HAVE SHE DISCOVERED THAT IN THE AFTERNOON OFFICE ROUTINE STRETCHES TO THE GRAVE SHE DISCOVERED THAT AN OFFICE IS AS FULL OF CLIQUES AND SCANDALS AS A GOPHER PRAIRIE,"yet she asserted that she had found real work. This illusion she didn't have, she discovered that in the afternoon office retreating stretches to the grave. She discovered that in office is a full of tricks and candles as a go for prayer.",0.34146341463414637
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0002_noise.wav,1246-124550-0002,form,A FREE SUNDAY IT DID NOT APPEAR THAT THE GREAT WORLD NEEDED HER INSPIRATION BUT SHE FELT THAT HER LETTERS HER CONTACT WITH THE ANXIETIES OF MEN AND WOMEN ALL OVER THE COUNTRY WERE A PART OF VAST AFFAIRS,"from three Sunday. It did not appear that the great little unit for inspiration, that he felt that a letter for contact with the anxiety, the fear, and women all over the country were part of that affair.",0.46153846153846156
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0004_noise.wav,1246-124550-0004,form,NOT TO HAVE TO REPORT TO KENNICOTT AT THE END OF THE DAY ALL THAT SHE HAD DONE OR MIGHT DO WAS A RELIEF WHICH MADE UP FOR THE OFFICE WEARINESS SHE FELT THAT SHE WAS NO LONGER ONE HALF OF A MARRIAGE,"It's not to have to report to Kitting Pot that the end of the day, all that she had done on my team, was a relief that made up for the Alpha Period. She felt that she was no longer one half of a marriage.",0.27906976744186046
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0006_noise.wav,1246-124550-0006,form,THE WOMAN WAS MYSTERY ROMANCE A STORY WHICH TOLD ITSELF DIFFERENTLY EVERY DAY NOW SHE WAS A MURDERESS NOW THE NEGLECTED WIFE OF AN AMBASSADOR IT WAS MYSTERY WHICH CAROL HAD MOST LACKED IN GOPHER PRAIRIE,"The woman was mystery, romance, a story which told her tough differently every day. Now she was a murderer. Now the neglected wife of an ambassador. It was mystery to scare her and most likely go to fairy.",0.4166666666666667
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0007_noise.wav,1246-124550-0007,form,WHERE EVERY HOUSE WAS OPEN TO VIEW WHERE EVERY PERSON WAS BUT TOO EASY TO MEET WHERE THERE WERE NO SECRET GATES OPENING UPON MOORS OVER WHICH ONE MIGHT WALK BY MOSS DEADENED PATHS TO STRANGE HIGH ADVENTURES IN AN ANCIENT GARDEN,"where every house is open to you, where every person was extremely, where there were no specific dates opening upon you or over the one might walk by mosque and pass the strange high-density for each of us.",0.5238095238095238
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0008_noise.wav,1246-124550-0008,form,AS SHE FLITTED UP SIXTEENTH STREET AFTER A KREISLER RECITAL GIVEN LATE IN THE AFTERNOON FOR THE GOVERNMENT CLERKS AS THE LAMPS KINDLED IN SPHERES OF SOFT FIRE AS THE BREEZE FLOWED INTO THE STREET FRESH AS PRAIRIE WINDS AND KINDLIER,"As she stood at the 23th after Christ for reciting, given late in the afternoon for the government first as the one who made the series of child fire as the three floating 23th, Christ for reciting and trying to go.",0.6097560975609756
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0011_noise.wav,1246-124550-0011,form,WERE THE MEMBERS OF THE TINCOMB METHODIST CHURCH A VAST RED BRICK TABERNACLE VIDA SHERWIN HAD GIVEN HER A LETTER TO AN EARNEST WOMAN WITH EYE GLASSES PLAID SILK WAIST AND A BELIEF IN BIBLE CLASSES WHO INTRODUCED HER TO THE PASTOR AND THE,"with the members of the Qingqing Methodist Church, a vast red brick heavy neckline. Fight if swimming and given her letters to her own swimming and sunglasses, fight still prays and a belief in by the classes. The interviews are to the pastor and meet.",0.6136363636363636
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0013_noise.wav,1246-124550-0013,form,WERE EQUALLY WICKED AND TO BE AVOIDED AND BY CLEAVING TO TINCOMB CHURCH THEY KEPT THEIR IDEALS FROM ALL CONTAMINATION THEY WELCOMED CAROL ASKED ABOUT HER HUSBAND GAVE HER ADVICE REGARDING COLIC IN BABIES,"but equally with it and to be a woman. And by leaving the same culture, the computer ideals from childhood memories. They work in terror, that's the matter of history, they provide for going out in danger.",0.8235294117647058
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0018_noise.wav,1246-124550-0018,form,INDEED HER ONLY RECOGNIZED POSITION WAS AS AN ABLE ADDRESSER OF ENVELOPES BUT SHE WAS CASUALLY ADOPTED BY THIS FAMILY OF FRIENDLY WOMEN WHO WHEN THEY WERE NOT BEING MOBBED OR ARRESTED TOOK DANCING LESSONS OR WENT PICNICKING UP THE CHESAPEAKE CANAL,it can be written all the original studies whether it is Resort or not. Impressing,0.9761904761904762
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0019_noise.wav,1246-124550-0019,form,THOUGH IT ABSORBED MOST OF HER SALARY AN EXCELLENT NURSE FOR HUGH SHE HERSELF PUT HIM TO BED AND PLAYED WITH HIM ON HOLIDAYS THERE WERE WALKS WITH HIM THERE WERE MOTIONLESS EVENINGS OF READING BUT CHIEFLY WASHINGTON WAS ASSOCIATED WITH PEOPLE,"So it absorbed most of her calories and excellent nurse experience. She herself couldn't bear and play with her ma'am already. They were back to the town. They were mostly with her to read. The chiefly, walking through the society with people.",0.7380952380952381
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0020_noise.wav,1246-124550-0020,form,SCORES OF THEM SITTING ABOUT THE FLAT TALKING TALKING TALKING NOT ALWAYS WISELY BUT ALWAYS EXCITEDLY IT WAS NOT AT ALL THE ARTIST'S STUDIO OF WHICH BECAUSE OF ITS PERSISTENCE IN FICTION SHE HAD DREAMED,"We were together, sitting about the flat coffee, coffee, coffee. Not only is why you can, but always excitedly. It was not at all the photo studio of which because of its persistent addiction. She agreed.",0.5142857142857142
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0021_noise.wav,1246-124550-0021,form,BUT THEY PLAYED VERY SIMPLY AND THEY SAW NO REASON WHY ANYTHING WHICH EXISTS CANNOT ALSO BE ACKNOWLEDGED SHE WAS SOMETIMES SHOCKED QUITE AS SHE HAD SHOCKED GOPHER PRAIRIE BY THESE GIRLS WITH THEIR CIGARETTES AND ELFISH KNOWLEDGE,but they play the very simple and they saw no reason why anything which exists cannot alter the year. She was sometimes shocked why did she have touched both the furry by these girls with their cigarettes and alcoholics?,0.39473684210526316
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0023_noise.wav,1246-124550-0023,form,DID NOT KEEP HER FROM BEING PROUD OF THEM FROM DEFENDING THEM IN IMAGINARY CONVERSATIONS WITH KENNICOTT WHO GRUNTED SHE COULD HEAR HIS VOICE THEY'RE SIMPLY A BUNCH OF WILD IMPRACTICAL THEORISTS SITTIN ROUND CHEWING THE RAG AND,"did not be perfect for being proud of them. From the sending them in the meds and their conversations with Kenakatsu Granted, she could hear these stories. There's simply a bunch of wild and practical theorists sitting around to the red. And...",0.6052631578947368
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0027_noise.wav,1246-124550-0027,form,SHE FOUND THE SAME FAITH NOT ONLY IN GIRLS ESCAPED FROM DOMESTICITY BUT ALSO IN DEMURE OLD LADIES WHO TRAGICALLY DEPRIVED OF ESTEEMED HUSBANDS AND HUGE OLD HOUSES,"She found the snake- scientifically, smelling, Neben痒, gest Concordia. But also in the mirror, The Blanc baby means the brushing mind, breathing.",0.7857142857142857
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0029_noise.wav,1246-124550-0029,form,FROM HER TEACHER HOUSEMATE SHE HAD A SARDONIC DESCRIPTION OF A MIDDLEWESTERN RAILROAD DIVISION TOWN OF THE SAME SIZE AS GOPHER PRAIRIE BUT DEVOID OF LAWNS AND TREES A TOWN WHERE THE TRACKS SPRAWLED ALONG THE CINDER SCABBED MAIN STREET AND THE RAILROAD SHOPS,"From her teacher not me, she had a sargali scripture of a little western railroad the Wittie found. On the same time, we built a fairy, the devoid of long and clean, a downward effect flow along the inner stairway in the street, and the railroad shot.",0.6590909090909091
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0030_noise.wav,1246-124550-0030,form,DRIPPING SOOT FROM EAVES AND DOORWAY ROLLED OUT SMOKE IN GREASY COILS OTHER TOWNS SHE CAME TO KNOW BY ANECDOTE A PRAIRIE VILLAGE WHERE THE WIND BLEW ALL DAY LONG AND THE MUD WAS TWO FEET THICK IN SPRING AND IN SUMMER,"different steps from trees and dirt-like, so that's not going to be beautiful. Other times, she came to know by any step, a furry village where the men do all they want, and the mud was too steeped with strength, and in summer.",0.5952380952380952
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0031_noise.wav,1246-124550-0031,form,NEW ENGLAND MILL TOWNS WITH THE HANDS LIVING IN ROWS OF COTTAGES LIKE BLOCKS OF LAVA A RICH FARMING CENTER IN NEW JERSEY OFF THE RAILROAD FURIOUSLY PIOUS RULED BY OLD MEN UNBELIEVABLY IGNORANT OLD MEN,"Newly wood milled down to the hands living in most of cottages like blocks a lava, a rich farming center in New Jersey, off the railroad, curiously tired, ruled by old man, unbelievable ignorant old man.",0.4166666666666667
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0037_noise.wav,1246-124550-0037,form,THAT AMIABLE CONTEMPT CALLED POISE HER GLIMPSE OF TASKS INVOLVING MILLIONS OF PEOPLE AND A SCORE OF NATIONS REDUCED MAIN STREET FROM BLOATED IMPORTANCE TO ITS ACTUAL PETTINESS SHE COULD NEVER AGAIN BE QUITE SO AWED BY THE POWER,"that any of the people who are told to. The work of tasks involving the means of people and the poor nature, reduce means to ignore it and tell them to be a practical place. She can never again be quite so odd by the power.",0.7692307692307693
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk003/1246-124550-0039_noise.wav,1246-124550-0039,form,AND THEY MOST AFFLICT THE DISCIPLES WHO THE MOST GENEROUSLY SERVE THEM,"and they multiple the disciples, the most children of these churches.",0.6666666666666666
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk004/1116-137572-0000_noise.wav,1116-137572-0000,form,THE WEDDING SHUTS ONE GATE AND OPENS ANOTHER THE LONGINGS AND DREAMINGS OF COURTSHIP ARE AT AN END THE SUPREME INTIMACY OF LIFE BEGINS AS JOHN AND MARY MOVE AWAY FROM THE ALTAR PRONOUNCED MAN AND WIFE THEY KNOW THEY ARE STARTING A GREAT ADVENTURE,"When whisks shut, one day the waste is acknowledged but the volume of theiete has reached court Shy sponges, the greens exist in your selection. Its gone in many of your ways to be Chrysalpa's and calendars. Still, they know that your structure is delicious!",0.9111111111111111
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk004/1116-137572-0001_noise.wav,1116-137572-0001,form,HIS BEAMING FACE MASKS A STIFF DETERMINATION TO KEEP HIS BRIDE HAPPY IN SPITE OF ANY WORLDLY OBSTACLES HER RADIANCE HIDES A SOLEMN INWARD VOW TO DO EVERYTHING HUMANLY POSSIBLE TO MAKE SMOOTH THE WAY OF THEIR LIFE TOGETHER THEY ARE RIGHT,"It's been in place since the beginning. Right now, it's right to keep working out. For reading, it's like the quality of the word sounds. It's really tough. It's really a challenge. There we go.",1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk004/1116-137572-0005_noise.wav,1116-137572-0005,form,IS THE OBJECT OF ONE'S WISHES AS DESIRABLE AS ONE HAD EXPECTED BECAUSE REALITY RARELY MEASURES UP TO IMAGINATION THE FIRST ANSWER IS ALMOST BOUND TO BE NO THIS IS NOT WHAT I EXPECTED AND THE FIRST EMOTION TENDS TO BE DISAPPOINTMENT,"If you actually heard about this, there's more of what it was like. If you actually know theseło are closer to things you know, they don't have any hope, and may a lot get stuck. But hurt too much it's been here for",1.0238095238095237
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk004/1116-137572-0007_noise.wav,1116-137572-0007,form,ROUGHLY BOTH THE HELPS AND THE HINDRANCES TO MARRIED HAPPINESS CAN BE LUMPED UNDER ONE WORD PERSONALITIES TEMPERAMENT MANNERISMS TASTES ALL THAT IS IMPLIED IN THE DISTINCT INDIVIDUALITY OF EACH PERSON MAKE UP THE CHIEF SOURCE OF THE ADVANTAGES,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk004/1116-137572-0012_noise.wav,1116-137572-0012,form,IN ORDER TO COPE WITH THEIR PROBLEMS THEY MUST REALIZE FIRST THAT THEY CANNOT STUMBLE UPON MARRIED HAPPINESS THAT THEY MUST POSSESS AND CULTIVATE A POSITIVE WILL TO SUCCEED,so they take a proper treatment in such a different way oh,0.9310344827586207
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk004/1116-137572-0014_noise.wav,1116-137572-0014,form,INEVITABLE IN THE COMING TOGETHER OF ANY TWO PERSONS INTENSIFIED WHEN THOSE TWO PERSONS ARE AS DIFFERENT AS A MAN AND A WOMAN AND UNAVOIDABLE FOR TWO COMMITTED TO A LIFETIME TOGETHER IN THE CLOSE QUARTERS OF MARRIAGE TWO,"You never slid with money together, aren't you? You didn't spread your learnt like you would at last say just as unbelievable you did your little exhale together like you'd have to. ...two.",0.9743589743589743
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk004/1116-137572-0020_noise.wav,1116-137572-0020,form,BUILDS UP A HABIT OF FIGHTING THAT MAY LEAD TO A BITTER END IT IS USELESS TO DISCOVER WHO CAN WIN IN ANY PARTICULAR SKIRMISH WHAT IS IMPORTANT IS TO LEARN WHETHER ONE OF YOU IS SET ON BEING HEAD OF THE HOUSE IF YOUR SPOUSE CRAVES THAT DISTINCTION BY ALL MEANS HAND IT OVER WITHOUT DELAY,two cities except for starting certain Somed where theεια cycle could no longer pass unscrew the environment thecode,0.9824561403508771
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk004/1116-137572-0023_noise.wav,1116-137572-0023,form,ANY INDIVIDUAL WOMAN MAY WAVER BETWEEN A CRAVING FOR SELF SACRIFICE AND A REPUGNANCE TO THE VERY THOUGHT OF IT THIS CHANGEABLENESS CAN MAKE HER FEEL RESENTFUL AFTER SHE HAS GIVEN IN TO HER HUSBAND ALL THIS MUST BE TAKEN INTO ACCOUNT IN MAKING DECISIONS,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk004/1116-137572-0035_noise.wav,1116-137572-0035,form,THE FACTOR THAT UNDERLIES ALL THE PERPLEXITIES AND MOST OF THE CONTENTMENT OF MARRIAGE IS ITS UNIQUE DEGREE OF CONCENTRATED INTIMACY HERE THE SUPREME TESTING ALWAYS COMES EACH MEANS SO MUCH TO THE OTHER,"Yeah... Aww, What's the name of that bottle. You're still killing it?",0.9411764705882353
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk004/1116-137572-0036_noise.wav,1116-137572-0036,form,THE WIFE MAY BE ALONE PART OF THE DAY AND PROFIT BY IT WHEN JOHN COMES HOME AT NIGHT HE HAS NOT HAD THAT PRIVILEGE,,1.0
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/noise/spk004/1116-137572-0038_noise.wav,1116-137572-0038,form,SOME HUSBANDS SOME WIVES ARE ARTISTS AT ACHIEVING AND MOMENTARILY LIVING UP TO ROMANTIC SETTINGS BUT QUICKLY FLOP DOWN TO THE LOWER LEVELS OF DECENT FAIRNESS BETWEEN THE HIGH SPOTS OF THEIR SENTIMENTAL FLARE UPS OTHERS CANNOT UTTER A POETIC PHRASE,"I'm not that bad. The white artist is still giving scenes users but it helps a bit, then a twosieezds will have it but this is a lot of theássers and then I just Jackson's blonde littl",0.975609756097561
