file,utt_id,variant,ref,hyp,wer
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk001\5778-54535-0022_form.wav,5778-54535-0022,form,THE EMPEROR WAS FOND OF THE TWO BOYS AND WANTED THEM TO STAY ON IN RUSSIA AND BE TRAINED IN THE SCHOOL FOR PAGES OF THE COURT BUT THEIR MOTHER SAID THEY MUST GROW UP IN AMERICA AND HURRIED BACK TO HER OWN LAND,"The Nipple was fond of the two boys, and wanted them to stay on in Russia and be trained in the school for pages of the court. That their mother said they must grow up in America and hurry back to her own land.",0.13636363636363635
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk001\5778-54535-0024_form.wav,5778-54535-0024,form,ONCE WHEN HE HAD BEEN SENT TO WASHINGTON TO DRAW MAPS FOR THE COAST SURVEY HE FORGOT WHAT HE WAS ABOUT AND FILLED UP THE NICE WHITE MARGINS WITH PERT LITTLE DANCING FOLKS HE WAS WELL SCOLDED FOR THIS I CAN TELL YOU,"Once when he had been sent to Washington to draw maps for the coast survey, he forgot what he was about and filled up the nice white margins with purple little dancing folks. He was well-scaleded for this I can tell you.",0.13953488372093023
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk001\5778-54535-0027_form.wav,5778-54535-0027,form,AND THE MAP DRAWING HAD GROWN SO TIRESOME THAT JAMES HAD GIVEN UP WEST POINT AND SETTLED DOWN TO PAINTING AND ETCHING IN PARIS HE HAD DECIDED THAT THERE WAS NOTHING IN THE WORLD WHICH SUITED HIM BUT THE LIFE OF AN ARTIST,And the map drawing had grown so tiresome that Jane said given up West Point and settled down to painting and etching in Paris. He had decided that there was nothing in the world which suited him the delight of an artist.,0.13953488372093023
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk001\5778-54535-0029_form.wav,5778-54535-0029,form,IN THIS CITY HE WAS PRAISED EVEN MORE BUT HE DID NOT SELL ENOUGH PICTURES TO PAY HIS BILLS AND ONCE WHEN HE HAD KEPT MEN WAITING A LONG TIME FOR MONEY THAT HE OWED THEM OFFICERS CAME AND TOOK EVERYTHING AWAY BUT HIS PICTURES,"In this city, he was praised even more, that he did not sell enough pictures to paint his bills, and wants when he had kept men lighting a long time for money that he owed him. All visitors came and took everything away that his pictures.",0.26666666666666666
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk001\5778-54535-0031_form.wav,5778-54535-0031,form,IT WAS FORTUNATE THAT JAMES COULD GO A LONG TIME WITHOUT FOOD FOR IT TOOK NEARLY ALL HE COULD EARN FROM HIS PICTURES TO BUY PAINT AND CANVAS FOR OTHERS I DARE SAY THAT QUITE OFTEN WHEN IT WAS SAID,"It was fortunate that James could go a long time without food, for it to nearly all he could earn from his pictures to buy paint and canvas for others. I dare say that quite often when it was said.",0.1
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk001\5778-54535-0035_form.wav,5778-54535-0035,form,WELL IT DID NOT LOOK FOR A WHILE AS IF THERE WAS ANY MORE GOOD LUCK IN THE WORLD FOR JAMES WHISTLER HE DID NOT LOSE ANY TIME IN GETTING A LAWYER TO SUE MISTER RUSKIN FOR SPOILING THE SALE OF HIS PICTURES,"Well, it did not look for a while as if there was any more good luck in the world for James Bristol. He did not lose any time in getting a lawyer to sue Mr. Raskin for spoiling the Sarah Lackens' pictures.",0.18604651162790697
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk001\5778-54535-0036_form.wav,5778-54535-0036,form,THERE WAS A TRIAL IN LONDON AND THE COURT ROOM WAS CROWDED SOME WERE THERE BECAUSE THEY ALREADY OWNED WHISTLER PICTURES AND WANTED TO FIND OUT IF THEY HAD PAID GOOD MONEY FOR BAD PICTURES OTHERS BECAUSE THEY WERE WARM FRIENDS OF THE ARTIST OR THE CRITIC,"There was a trial in London, and the court room was crowded. Somewhere there because they already owned Whistler pictures, and one of the find out if they had paid good money for bad pictures. Others because they were one friends of the artist or the critic.",0.23404255319148937
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk001\5778-54535-0043_form.wav,5778-54535-0043,form,THE DUET ONE OF HIS PICTURES SHOWS HIS WIFE AND HER SISTER AT THE PIANO TWO PORTRAITS BY THIS AMERICAN ARTIST HANG IN THE BOSTON MUSEUM OF FINE ARTS BUT MOST OF THEM ARE OWNED IN ENGLAND,"The direct one of his pictures shows his wife and her sister at the Piannade. Two portraits by the American artist hang in the Boston Museum of Fine Arts, but most of them are all in England.",0.16216216216216217
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk001\5778-54535-0045_form.wav,5778-54535-0045,form,AND FRANCE GERMANY AND ITALY MADE HIM AN OFFICER OF THE LEGION OF HONOR A COMMANDER AND A CHEVALIER,"and France, Germany and Italy, making them an officer of the Legion of Honor, a commander and a chivaldi.",0.3157894736842105
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk001\5778-54535-0047_form.wav,5778-54535-0047,form,YOU REMEMBER HOW MANY TIMES HE COPIED HIS OWN FOOT WHEN HE WAS A CHILD WELL HE WAS JUST AS PATIENT AND THOROUGH WHEN HE WAS OLDER FOR A LONG TIME HE MADE A PRACTICE OF DRAWING A PICTURE OF HIMSELF EVERY NIGHT BEFORE HE WENT TO BED,"Do you remember how many times he copied his own foot when he was a child? Well, he was just as patient and thorough when he was older. For a long time, he made a practice of drawing the picture I himself every night before he went to bed.",0.16666666666666666
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0001_form.wav,481-123719-0001,form,I GREW USED TO EVERYTHING OR RATHER I VOLUNTARILY RESIGNED MYSELF TO ENDURING IT BUT I HAD A MEANS OF ESCAPE THAT RECONCILED EVERYTHING THAT WAS TO FIND REFUGE IN THE SUBLIME AND THE BEAUTIFUL IN DREAMS OF COURSE,"I grew used to everything, or rather I voluntarily resigned myself to enduring it. But I had a meaning to escape that reconciled everything. That was to find refuge in the sublime and the beautiful, in dreams, of course.",0.20512820512820512
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0003_form.wav,481-123719-0003,form,PUT A COLLAR OF GERMAN BEAVER ON HIS GREAT COAT I SUDDENLY BECAME A HERO I WOULD NOT HAVE ADMITTED MY SIX FOOT LIEUTENANT EVEN IF HE HAD CALLED ON ME,put a collar of German beaver on his great coat. I suddenly became a hero. I would not have admitted my six foot lieutenant even if he had called on me.,0.0967741935483871
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0006_form.wav,481-123719-0006,form,THERE WERE MOMENTS OF SUCH POSITIVE INTOXICATION OF SUCH HAPPINESS THAT THERE WAS NOT THE FAINTEST TRACE OF IRONY WITHIN ME ON MY HONOUR I HAD FAITH HOPE LOVE I BELIEVED BLINDLY AT SUCH TIMES THAT BY SOME MIRACLE,"There were moments of such positive intoxication of such happiness that there was not the interest grace of irony within me. On my honor, I had faith, hope, love. I believed blindly at such times that by some miracle.",0.20512820512820512
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0008_form.wav,481-123719-0008,form,BUT THE GREAT THING WAS THAT IT SHOULD BE ALL READY FOR ME WOULD RISE UP BEFORE ME AND I SHOULD COME OUT INTO THE LIGHT OF DAY ALMOST RIDING A WHITE HORSE AND CROWNED WITH LAUREL ANYTHING BUT THE FOREMOST PLACE I COULD NOT CONCEIVE FOR MYSELF,"But the great thing was that it should get all ready for me. When rise up before me and I could come out into the light of day, almost riding a white horse and crowned with laurel. Anything that the foremost place I could not conceive for myself.",0.16666666666666666
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0009_form.wav,481-123719-0009,form,AND FOR THAT VERY REASON I QUITE CONTENTEDLY OCCUPIED THE LOWEST IN REALITY EITHER TO BE A HERO OR TO GROVEL IN THE MUD THERE WAS NOTHING BETWEEN,"And for that very reason I quite contentedly occupied the lowest in reality. Either to be a hero or to growl in the mud, there was nothing in between.",0.17857142857142858
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0010_form.wav,481-123719-0010,form,THAT WAS MY RUIN FOR WHEN I WAS IN THE MUD I COMFORTED MYSELF WITH THE THOUGHT THAT AT OTHER TIMES I WAS A HERO AND THE HERO WAS A CLOAK FOR THE MUD,That was my ruin for when I was in the mud I comforted myself with the thought that at other times I was a hero and the hero was a cloak for the mud,0.0
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0011_form.wav,481-123719-0011,form,IT IS WORTH NOTING THAT THESE ATTACKS OF THE SUBLIME AND THE BEAUTIFUL VISITED ME EVEN DURING THE PERIOD OF DISSIPATION AND JUST AT THE TIMES WHEN I WAS TOUCHING THE BOTTOM THEY CAME IN SEPARATE SPURTS AS THOUGH REMINDING ME OF THEMSELVES,It is worth noting that these attacks of the sublime and the beautiful visited me even during the period of dissipation and just at the times when I was twitching the bottom. They came in separate spurts as though reminding me of themselves.,0.06976744186046512
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0014_form.wav,481-123719-0014,form,EVEN A SIGNIFICANCE TO MY DISSIPATION IN FACT COMPLETELY ANSWERED THE PURPOSE OF AN APPETISING SAUCE THERE WAS A CERTAIN DEPTH OF MEANING IN IT AND I COULD HARDLY HAVE RESIGNED MYSELF TO THE SIMPLE VULGAR DIRECT DEBAUCHERY OF A CLERK,"even a significance to my dissertation. In fact, completely answered the purpose of an appetizing sauce. There was a certain depth of meaning in it, and I could hardly have resigned myself to the simple vulgar, direct debauchery of a clerk.",0.17073170731707318
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0016_form.wav,481-123719-0016,form,INTO THE STREET NO I HAD A LOFTY WAY OF GETTING OUT OF IT ALL,"into the street. No, I had a lofty way of getting out of it all.",0.2
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0017_form.wav,481-123719-0017,form,IN THOSE FLIGHTS INTO THE SUBLIME AND THE BEAUTIFUL THOUGH IT WAS FANTASTIC LOVE THOUGH IT WAS NEVER APPLIED TO ANYTHING HUMAN IN REALITY YET THERE WAS SO MUCH OF THIS LOVE THAT ONE DID NOT FEEL AFTERWARDS EVEN THE IMPULSE TO APPLY IT IN REALITY,"in those flights into the sublime and beautiful. Though it was fantastic love, though it was never applied to anything human in reality, yet there was so much of this love that wanted not feel afterwards, even the impulse to apply it in reality.",0.17391304347826086
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0020_form.wav,481-123719-0020,form,MUCH THAT WAS SUBLIME AND BEAUTIFUL SOMETHING IN THE MANFRED STYLE EVERYONE WOULD KISS ME AND WEEP,"Much that was sublime and beautiful, something in the men's front style. Everyone would kiss me in a week.",0.4117647058823529
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0023_form.wav,481-123719-0023,form,BUT WHY IS IT CONTEMPTIBLE CAN YOU IMAGINE THAT I AM ASHAMED OF IT ALL AND THAT IT WAS STUPIDER THAN ANYTHING IN YOUR LIFE GENTLEMEN AND I CAN ASSURE YOU THAT SOME OF THESE FANCIES WERE BY NO MEANS BADLY COMPOSED,"But why is it contemptible? Can you imagine that I am ashamed of it all? And that it was stupider than anything in your life, gentlemen? And I can assure you that some of these fancies were by no means that they composed.",0.16666666666666666
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0024_form.wav,481-123719-0024,form,AND YET YOU ARE RIGHT IT REALLY IS VULGAR AND CONTEMPTIBLE,"And yet you're right, it really is vulgar and contemptible.",0.36363636363636365
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0028_form.wav,481-123719-0028,form,THAT IT BECAME ESSENTIAL AT ONCE TO EMBRACE MY FELLOWS AND ALL MANKIND AND FOR THAT PURPOSE I NEEDED AT LEAST ONE HUMAN BEING ACTUALLY EXISTING I HAD TO CALL ON ANTON ANTONITCH HOWEVER ON TUESDAY,"that it became essential at once to embrace my fellows and all mankind. And for that purpose, I needed at least one human being actually existing. I had to call an Anton Antonic however on Tuesday.",0.16666666666666666
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0029_form.wav,481-123719-0029,form,HIS AT HOME DAY SO I HAD ALWAYS TO TIME MY PASSIONATE DESIRE TO EMBRACE HUMANITY SO THAT IT MIGHT FALL ON A TUESDAY THIS ANTON ANTONITCH LIVED ON THE FOURTH STOREY IN A HOUSE IN FIVE CORNERS IN FOUR LOW PITCHED ROOMS,is our home day. So I had always to time my passionate desire to embrace humanity so that it might fall on a Tuesday. This Antonia Tonic moved on the fourth story in a house in five corners in four low pitched rooms.,0.20930232558139536
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0030_form.wav,481-123719-0030,form,ONE SMALLER THAN THE OTHER OF A PARTICULARLY FRUGAL AND SALLOW APPEARANCE HE HAD TWO DAUGHTERS AND THEIR AUNT WHO USED TO POUR OUT THE TEA OF THE DAUGHTERS ONE WAS THIRTEEN AND ANOTHER FOURTEEN,"one smaller than the other of a particularly frugal and shallow appearance. He had two daughters and their aunt who used to pull out the tea. Of the daughters, one was 13 and another 14.",0.2
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0035_form.wav,481-123719-0035,form,ON RETURNING HOME I DEFERRED FOR A TIME MY DESIRE TO EMBRACE ALL MANKIND I HAD HOWEVER ONE OTHER ACQUAINTANCE OF A SORT SIMONOV WHO WAS AN OLD SCHOOLFELLOW I HAD A NUMBER OF SCHOOLFELLOWS INDEED IN PETERSBURG,"On returning home I deferred for a time my desire to embrace all mankind. I had however one other acquaintance of a sword, Simanov, who was an old school fellow. I had a number of school fellows indeed in Petersburg.",0.21052631578947367
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0037_form.wav,481-123719-0037,form,CURSES ON THAT SCHOOL AND ALL THOSE TERRIBLE YEARS OF PENAL SERVITUDE IN SHORT I PARTED FROM MY SCHOOLFELLOWS AS SOON AS I GOT OUT INTO THE WORLD THERE WERE TWO OR THREE LEFT TO WHOM I NODDED IN THE STREET ONE OF THEM WAS SIMONOV,"Curse is on that school and all those terrible years of penile servitude. In short, I parted from my school fellows as soon as I got out out of the world. There were two or three left to whom I nodded in the street. One of them was Simanov.",0.2608695652173913
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0038_form.wav,481-123719-0038,form,WHO HAD IN NO WAY BEEN DISTINGUISHED AT SCHOOL WAS OF A QUIET AND EQUABLE DISPOSITION BUT I DISCOVERED IN HIM A CERTAIN INDEPENDENCE OF CHARACTER AND EVEN HONESTY I DON'T EVEN SUPPOSE THAT HE WAS PARTICULARLY STUPID,"who had a no way been distinguished at school was of a quiet and equitable disposition. By discovering him a certain independence of character, and even honesty, I don't even suppose that he was particularly stupid.",0.2631578947368421
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk002\481-123719-0039_form.wav,481-123719-0039,form,BUT THESE HAD NOT LASTED LONG AND HAD SOMEHOW BEEN SUDDENLY CLOUDED OVER HE WAS EVIDENTLY UNCOMFORTABLE AT THESE REMINISCENCES AND WAS I FANCY ALWAYS AFRAID THAT I MIGHT TAKE UP THE SAME TONE AGAIN,"But these had not lasted long, and had somehow been suddenly clouded over. He was evidently uncomfortable with these reminisces and was, by fancy, always afraid that I may take up the same tone again.",0.2571428571428571
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk003\1246-124550-0000_form.wav,1246-124550-0000,form,THOUGH THE ARMISTICE WITH GERMANY WAS SIGNED A FEW WEEKS AFTER HER COMING TO WASHINGTON THE WORK OF THE BUREAU CONTINUED SHE FILED CORRESPONDENCE ALL DAY THEN SHE DICTATED ANSWERS TO LETTERS OF INQUIRY IT WAS AN ENDURANCE OF MONOTONOUS DETAILS,"Though the armistice with Germany was signed a few weeks after her coming to Washington, the work of the Bureau continued. She filed correspondence all day, then she dictated answers to letters of inquiry. It was an endurance of monotonous details.",0.12195121951219512
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk003\1246-124550-0001_form.wav,1246-124550-0001,form,YET SHE ASSERTED THAT SHE HAD FOUND REAL WORK DISILLUSIONS SHE DID HAVE SHE DISCOVERED THAT IN THE AFTERNOON OFFICE ROUTINE STRETCHES TO THE GRAVE SHE DISCOVERED THAT AN OFFICE IS AS FULL OF CLIQUES AND SCANDALS AS A GOPHER PRAIRIE,"yet she asserted that she had found real work. This illusion she did have, she discovered that in the afternoon office routine stretches to the grave. She discovered that an office is as full of clicks and scandals as a go for prairie.",0.21951219512195122
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk003\1246-124550-0002_form.wav,1246-124550-0002,form,A FREE SUNDAY IT DID NOT APPEAR THAT THE GREAT WORLD NEEDED HER INSPIRATION BUT SHE FELT THAT HER LETTERS HER CONTACT WITH THE ANXIETIES OF MEN AND WOMEN ALL OVER THE COUNTRY WERE A PART OF VAST AFFAIRS,"a free Sunday. It did not appear that the great world needed her inspiration, but she felt that her letters, her contact with the anxieties of men and women all over the country, were a part of Vesta Fares.",0.15384615384615385
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk003\1246-124550-0004_form.wav,1246-124550-0004,form,NOT TO HAVE TO REPORT TO KENNICOTT AT THE END OF THE DAY ALL THAT SHE HAD DONE OR MIGHT DO WAS A RELIEF WHICH MADE UP FOR THE OFFICE WEARINESS SHE FELT THAT SHE WAS NO LONGER ONE HALF OF A MARRIAGE,"Not to have to report to Kinnincott at the end of the day, all that she had done her might do was a relief which made up for the office weariness. She felt that she was no longer one half of a marriage.",0.11627906976744186
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk003\1246-124550-0006_form.wav,1246-124550-0006,form,THE WOMAN WAS MYSTERY ROMANCE A STORY WHICH TOLD ITSELF DIFFERENTLY EVERY DAY NOW SHE WAS A MURDERESS NOW THE NEGLECTED WIFE OF AN AMBASSADOR IT WAS MYSTERY WHICH CAROL HAD MOST LACKED IN GOPHER PRAIRIE,"The woman was mystery, romance, a story which told itself differently every day. Now she was a murderous. Now, the neglected wife of an ambassador. It was mystery which Carol had most left and go for prairie.",0.3055555555555556
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk003\1246-124550-0007_form.wav,1246-124550-0007,form,WHERE EVERY HOUSE WAS OPEN TO VIEW WHERE EVERY PERSON WAS BUT TOO EASY TO MEET WHERE THERE WERE NO SECRET GATES OPENING UPON MOORS OVER WHICH ONE MIGHT WALK BY MOSS DEADENED PATHS TO STRANGE HIGH ADVENTURES IN AN ANCIENT GARDEN,"where every house was open to view, where every person was too easy to meet, where there were no secret gates opening upon Moore's over which one might walk by Mauston past, to strange, high ventures in an ancient garden.",0.23809523809523808
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk003\1246-124550-0008_form.wav,1246-124550-0008,form,AS SHE FLITTED UP SIXTEENTH STREET AFTER A KREISLER RECITAL GIVEN LATE IN THE AFTERNOON FOR THE GOVERNMENT CLERKS AS THE LAMPS KINDLED IN SPHERES OF SOFT FIRE AS THE BREEZE FLOWED INTO THE STREET FRESH AS PRAIRIE WINDS AND KINDLIER,"And she flooded up 16th Street after Christ's first recital given light in the afternoon for the government clerks as the lamps kindled in spheres of sapphire as the breeze flowed into the street. Freshers, prairie winds and kindly are.",0.3170731707317073
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk003\1246-124550-0011_form.wav,1246-124550-0011,form,WERE THE MEMBERS OF THE TINCOMB METHODIST CHURCH A VAST RED BRICK TABERNACLE VIDA SHERWIN HAD GIVEN HER A LETTER TO AN EARNEST WOMAN WITH EYE GLASSES PLAID SILK WAIST AND A BELIEF IN BIBLE CLASSES WHO INTRODUCED HER TO THE PASTOR AND THE,"where the members of the Tin-Cone Methodist Church, a vast red brick tabernacle. Flight Assherman had given her a letter to an earnest woman with eyeglasses, plant silk waste, and a belief in Bible classes, who introduced her to the pastor and me.",0.2727272727272727
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk003\1246-124550-0013_form.wav,1246-124550-0013,form,WERE EQUALLY WICKED AND TO BE AVOIDED AND BY CLEAVING TO TINCOMB CHURCH THEY KEPT THEIR IDEALS FROM ALL CONTAMINATION THEY WELCOMED CAROL ASKED ABOUT HER HUSBAND GAVE HER ADVICE REGARDING COLIC IN BABIES,"were equally wicked and to be avoided. And by cleaning to 10-come church, they kept their ideals from all contamination. They welcomed Carol, ask him about her husband, gave her advice regarding colloquium babies.",0.35294117647058826
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk003\1246-124550-0018_form.wav,1246-124550-0018,form,INDEED HER ONLY RECOGNIZED POSITION WAS AS AN ABLE ADDRESSER OF ENVELOPES BUT SHE WAS CASUALLY ADOPTED BY THIS FAMILY OF FRIENDLY WOMEN WHO WHEN THEY WERE NOT BEING MOBBED OR ARRESTED TOOK DANCING LESSONS OR WENT PICNICKING UP THE CHESAPEAKE CANAL,"Indeed, her only recognized position was as an able-adressor of envelopes. But she was casually adopted by this family of friendly women who, when they were not being mobbed or arrested, took dancing lessons on what technique of the chesapeake now.",0.2619047619047619
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data_transformed\form\spk003\1246-124550-0019_form.wav,1246-124550-0019,form,THOUGH IT ABSORBED MOST OF HER SALARY AN EXCELLENT NURSE FOR HUGH SHE HERSELF PUT HIM TO BED AND PLAYED WITH HIM ON HOLIDAYS THERE WERE WALKS WITH HIM THERE WERE MOTIONLESS EVENINGS OF READING BUT CHIEFLY WASHINGTON WAS ASSOCIATED WITH PEOPLE,"They would absorb most of her salary and excellent nurse for him. She herself put him to bed and played with him on holidays. They were boxed with him. They were motionless evenings and reading, but chiefly Washington was associated with people.",0.30952380952380953
