file,utt_id,variant,ref,hyp,wer
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk002/481-123719-0020_pitch_form.wav,481-123719-0020,pitch_form,MUCH THAT WAS SUBLIME AND BEAUTIFUL SOMETHING IN THE MANFRED STYLE EVERYONE WOULD KISS ME AND WEEP,"are going to be a very dangerous battle, but if you're on your way to your other side, you're not going to relive. That's why, after one understanding of the strong mind,",1.8823529411764706
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk002/481-123719-0023_pitch_form.wav,481-123719-0023,pitch_form,BUT WHY IS IT CONTEMPTIBLE CAN YOU IMAGINE THAT I AM ASHAMED OF IT ALL AND THAT IT WAS STUPIDER THAN ANYTHING IN YOUR LIFE GENTLEMEN AND I CAN ASSURE YOU THAT SOME OF THESE FANCIES WERE BY NO MEANS BADLY COMPOSED,But why is it important? Can you imagine that I was shamed with all? And I was super that I knew all that telling? And I didn't assure you that some of these things were going to be the most.,0.5238095238095238
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk002/481-123719-0024_pitch_form.wav,481-123719-0024,pitch_form,AND YET YOU ARE RIGHT IT REALLY IS VULGAR AND CONTEMPTIBLE,And yes you're right. He is all good and can come to all.,1.0909090909090908
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk002/481-123719-0028_pitch_form.wav,481-123719-0028,pitch_form,THAT IT BECAME ESSENTIAL AT ONCE TO EMBRACE MY FELLOWS AND ALL MANKIND AND FOR THAT PURPOSE I NEEDED AT LEAST ONE HUMAN BEING ACTUALLY EXISTING I HAD TO CALL ON ANTON ANTONITCH HOWEVER ON TUESDAY,"and it became essential at once to raise my fellows and all that time. And for that purpose, I needed this one human being actually existing. I have all the end-to-end tolerance, however, on choosing.",0.4444444444444444
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk002/481-123719-0029_pitch_form.wav,481-123719-0029,pitch_form,HIS AT HOME DAY SO I HAD ALWAYS TO TIME MY PASSIONATE DESIRE TO EMBRACE HUMANITY SO THAT IT MIGHT FALL ON A TUESDAY THIS ANTON ANTONITCH LIVED ON THE FOURTH STOREY IN A HOUSE IN FIVE CORNERS IN FOUR LOW PITCHED ROOMS,"in my project to make things more of this in, but an Ariet is an A undermine that's always applying toGpso a 다른, like a",0.9069767441860465
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk002/481-123719-0030_pitch_form.wav,481-123719-0030,pitch_form,ONE SMALLER THAN THE OTHER OF A PARTICULARLY FRUGAL AND SALLOW APPEARANCE HE HAD TWO DAUGHTERS AND THEIR AUNT WHO USED TO POUR OUT THE TEA OF THE DAUGHTERS ONE WAS THIRTEEN AND ANOTHER FOURTEEN,"one's hold with any other. Open security and shallow spirits. He had two daughters and they're all used to go out to take. Open all doors, long to 13 and another 14.",0.6857142857142857
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk002/481-123719-0035_pitch_form.wav,481-123719-0035,pitch_form,ON RETURNING HOME I DEFERRED FOR A TIME MY DESIRE TO EMBRACE ALL MANKIND I HAD HOWEVER ONE OTHER ACQUAINTANCE OF A SORT SIMONOV WHO WAS AN OLD SCHOOLFELLOW I HAD A NUMBER OF SCHOOLFELLOWS INDEED IN PETERSBURG,"I return all my effort for time by desire for a very small mankind. I got to come with one other week as a son, similar to a whole school fellow. I had never heard of a school that was indeed an A-R-S-R.",0.868421052631579
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk002/481-123719-0037_pitch_form.wav,481-123719-0037,pitch_form,CURSES ON THAT SCHOOL AND ALL THOSE TERRIBLE YEARS OF PENAL SERVITUDE IN SHORT I PARTED FROM MY SCHOOLFELLOWS AS SOON AS I GOT OUT INTO THE WORLD THERE WERE TWO OR THREE LEFT TO WHOM I NODDED IN THE STREET ONE OF THEM WAS SIMONOV,"I was on that school and all of this terrible years of pain not so I did not do. In short, I have covered it from my school of the school that I have to go to. The question for three left is who I am in the state? One of them is in and out.",0.8043478260869565
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk002/481-123719-0038_pitch_form.wav,481-123719-0038,pitch_form,WHO HAD IN NO WAY BEEN DISTINGUISHED AT SCHOOL WAS OF A QUIET AND EQUABLE DISPOSITION BUT I DISCOVERED IN HIM A CERTAIN INDEPENDENCE OF CHARACTER AND EVEN HONESTY I DON'T EVEN SUPPOSE THAT HE WAS PARTICULARLY STUPID,"who had no way in the same way as the soul was up in quiet and echoed in this position. By the suffering and uncertainty in the head and the separator, and even honestly, I don't think he was the most particular reason for it.",0.9210526315789473
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk002/481-123719-0039_pitch_form.wav,481-123719-0039,pitch_form,BUT THESE HAD NOT LASTED LONG AND HAD SOMEHOW BEEN SUDDENLY CLOUDED OVER HE WAS EVIDENTLY UNCOMFORTABLE AT THESE REMINISCENCES AND WAS I FANCY ALWAYS AFRAID THAT I MIGHT TAKE UP THE SAME TONE AGAIN,"He said, well, that's a wall, and it's somehow constantly piled over. He was evidenceed that uncomfortable, he'd burn missiles and walls by fancy. Always a great time, he came to the same boat again.",0.8
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0000_pitch_form.wav,1246-124550-0000,pitch_form,THOUGH THE ARMISTICE WITH GERMANY WAS SIGNED A FEW WEEKS AFTER HER COMING TO WASHINGTON THE WORK OF THE BUREAU CONTINUED SHE FILED CORRESPONDENCE ALL DAY THEN SHE DICTATED ANSWERS TO LETTERS OF INQUIRY IT WAS AN ENDURANCE OF MONOTONOUS DETAILS,"From an artist this week, they're going to sign a few weeks after her coming to Washington. We work at the Bureau of Engineering. She also corresponds on a pitch-y pick and answers to their name, Roy. It was an artist of the Mountain of Sea of Tows.",0.7560975609756098
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0001_pitch_form.wav,1246-124550-0001,pitch_form,YET SHE ASSERTED THAT SHE HAD FOUND REAL WORK DISILLUSIONS SHE DID HAVE SHE DISCOVERED THAT IN THE AFTERNOON OFFICE ROUTINE STRETCHES TO THE GRAVE SHE DISCOVERED THAT AN OFFICE IS AS FULL OF CLIQUES AND SCANDALS AS A GOPHER PRAIRIE,"Yet she's heard that she found real work. This version she did have, she discovered it in the afternoon, office routines brought just to the right. She discovered it in office as a full of books and scandals as a book for Peryt.",0.5121951219512195
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0002_pitch_form.wav,1246-124550-0002,pitch_form,A FREE SUNDAY IT DID NOT APPEAR THAT THE GREAT WORLD NEEDED HER INSPIRATION BUT SHE FELT THAT HER LETTERS HER CONTACT WITH THE ANXIETIES OF MEN AND WOMEN ALL OVER THE COUNTRY WERE A PART OF VAST AFFAIRS,"a free Sunday. It did not appear that the great world needed her inspiration, that she felt their letters, her contact with the anxieties of men and women that all would be conveyed were a part of that so far.",0.3333333333333333
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0004_pitch_form.wav,1246-124550-0004,pitch_form,NOT TO HAVE TO REPORT TO KENNICOTT AT THE END OF THE DAY ALL THAT SHE HAD DONE OR MIGHT DO WAS A RELIEF WHICH MADE UP FOR THE OFFICE WEARINESS SHE FELT THAT SHE WAS NO LONGER ONE HALF OF A MARRIAGE,"Not to have to report to Kinnahe in the day, all she had never mind to, was a remake which made up for the office areas. She felt she was no longer one half of the marriage.",0.37209302325581395
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0006_pitch_form.wav,1246-124550-0006,pitch_form,THE WOMAN WAS MYSTERY ROMANCE A STORY WHICH TOLD ITSELF DIFFERENTLY EVERY DAY NOW SHE WAS A MURDERESS NOW THE NEGLECTED WIFE OF AN AMBASSADOR IT WAS MYSTERY WHICH CAROL HAD MOST LACKED IN GOPHER PRAIRIE,"The first mystery romance, the story which told itself differently every day. Now she was burned. Now, in the exact white of an ambassador. It was mystery which Carol had gone so I emailed her early.",0.4722222222222222
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0007_pitch_form.wav,1246-124550-0007,pitch_form,WHERE EVERY HOUSE WAS OPEN TO VIEW WHERE EVERY PERSON WAS BUT TOO EASY TO MEET WHERE THERE WERE NO SECRET GATES OPENING UPON MOORS OVER WHICH ONE MIGHT WALK BY MOSS DEADENED PATHS TO STRANGE HIGH ADVENTURES IN AN ANCIENT GARDEN,"where every house was open to you, where every person was at two easy date, where the wordhouse was through dates, will be on the most over which one I walked, I lost and asked to strange high pictures and an ancient bird.",0.5714285714285714
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0008_pitch_form.wav,1246-124550-0008,pitch_form,AS SHE FLITTED UP SIXTEENTH STREET AFTER A KREISLER RECITAL GIVEN LATE IN THE AFTERNOON FOR THE GOVERNMENT CLERKS AS THE LAMPS KINDLED IN SPHERES OF SOFT FIRE AS THE BREEZE FLOWED INTO THE STREET FRESH AS PRAIRIE WINDS AND KINDLIER,"As she infectious history after Christ Cernos Idaho in the late trajectories of the government once, As the General Human Spears at South Iowa as the race wanted to This is fairy-webson.",0.7560975609756098
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0011_pitch_form.wav,1246-124550-0011,pitch_form,WERE THE MEMBERS OF THE TINCOMB METHODIST CHURCH A VAST RED BRICK TABERNACLE VIDA SHERWIN HAD GIVEN HER A LETTER TO AN EARNEST WOMAN WITH EYE GLASSES PLAID SILK WAIST AND A BELIEF IN BIBLE CLASSES WHO INTRODUCED HER TO THE PASTOR AND THE,"with members of the same helmet in his church. The last member is her apple. I just heard him and he heard her letter from the Ernest woman in classes, class of ways, and I believe in Bible classes. The inner history of the pastor and me.",0.8636363636363636
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0013_pitch_form.wav,1246-124550-0013,pitch_form,WERE EQUALLY WICKED AND TO BE AVOIDED AND BY CLEAVING TO TINCOMB CHURCH THEY KEPT THEIR IDEALS FROM ALL CONTAMINATION THEY WELCOMED CAROL ASKED ABOUT HER HUSBAND GAVE HER ADVICE REGARDING COLIC IN BABIES,"were equally enlightened and freedom. And Ralph sinners arejuncles, and if they're an spiritual circle in generation. There are incluso, that's a tiger topic in class of foreignhorn in the back-ighligt.",0.8823529411764706
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0018_pitch_form.wav,1246-124550-0018,pitch_form,INDEED HER ONLY RECOGNIZED POSITION WAS AS AN ABLE ADDRESSER OF ENVELOPES BUT SHE WAS CASUALLY ADOPTED BY THIS FAMILY OF FRIENDLY WOMEN WHO WHEN THEY WERE NOT BEING MOBBED OR ARRESTED TOOK DANCING LESSONS OR WENT PICNICKING UP THE CHESAPEAKE CANAL,"and keep A-bitr��, Downtown Muneo, gave an admin charter to those disabled Ministers. This shows wollen actually helped us digest family, in front of an BroochX-bent we are doing with an A- hydrogen, and we are not a mob narrative resident. So, I'm planting my swims on the picnic byision, let's see when I can take part on the fishing spin canal!",1.4047619047619047
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0019_pitch_form.wav,1246-124550-0019,pitch_form,THOUGH IT ABSORBED MOST OF HER SALARY AN EXCELLENT NURSE FOR HUGH SHE HERSELF PUT HIM TO BED AND PLAYED WITH HIM ON HOLIDAYS THERE WERE WALKS WITH HIM THERE WERE MOTIONLESS EVENINGS OF READING BUT CHIEFLY WASHINGTON WAS ASSOCIATED WITH PEOPLE,We'll explore most of our salary and excellent nurse working. She and her family and family families and we're walks with them. There are an oceanless evening's green. The chiefly walks into the society with people.,0.7380952380952381
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0020_pitch_form.wav,1246-124550-0020,pitch_form,SCORES OF THEM SITTING ABOUT THE FLAT TALKING TALKING TALKING NOT ALWAYS WISELY BUT ALWAYS EXCITEDLY IT WAS NOT AT ALL THE ARTIST'S STUDIO OF WHICH BECAUSE OF ITS PERSISTENCE IN FICTION SHE HAD DREAMED,"Scores in them, saying that they're not talking, talking, talking. Not only is what the statement, all the other things are suddenly. It was not about the current studio, which he doesn't have a sense of ambition. She had dream.",0.9428571428571428
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0021_pitch_form.wav,1246-124550-0021,pitch_form,BUT THEY PLAYED VERY SIMPLY AND THEY SAW NO REASON WHY ANYTHING WHICH EXISTS CANNOT ALSO BE ACKNOWLEDGED SHE WAS SOMETIMES SHOCKED QUITE AS SHE HAD SHOCKED GOPHER PRAIRIE BY THESE GIRLS WITH THEIR CIGARETTES AND ELFISH KNOWLEDGE,"I think that very simply it's so no reason I think that she's in an also gay knowledge. She was sometimes shocked by that she didn't talk about her, but he's worth her secrets and selfish knowledge.",0.7368421052631579
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0023_pitch_form.wav,1246-124550-0023,pitch_form,DID NOT KEEP HER FROM BEING PROUD OF THEM FROM DEFENDING THEM IN IMAGINARY CONVERSATIONS WITH KENNICOTT WHO GRUNTED SHE COULD HEAR HIS VOICE THEY'RE SIMPLY A BUNCH OF WILD IMPRACTICAL THEORISTS SITTIN ROUND CHEWING THE RAG AND,and not keep her and getting proud of them. I'm keeping them in a measuring conversation so I can get out and present to you to give her his voice. There's simply a visual and practical that are sitting around the room and ready. And...,0.8947368421052632
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0027_pitch_form.wav,1246-124550-0027,pitch_form,SHE FOUND THE SAME FAITH NOT ONLY IN GIRLS ESCAPED FROM DOMESTICITY BUT ALSO IN DEMURE OLD LADIES WHO TRAGICALLY DEPRIVED OF ESTEEMED HUSBANDS AND HUGE OLD HOUSES,She has the same paint and satelliteello brush should be painting and the same paint and satellite THERAL TOOB. She has the same paint and satellite,0.8571428571428571
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0029_pitch_form.wav,1246-124550-0029,pitch_form,FROM HER TEACHER HOUSEMATE SHE HAD A SARDONIC DESCRIPTION OF A MIDDLEWESTERN RAILROAD DIVISION TOWN OF THE SAME SIZE AS GOPHER PRAIRIE BUT DEVOID OF LAWNS AND TREES A TOWN WHERE THE TRACKS SPRAWLED ALONG THE CINDER SCABBED MAIN STREET AND THE RAILROAD SHOPS,"There are also some emerging research seized by Thermopylaics sensors for living campaigns for children's life. There are another bunch ofMP número of people believe in building their homes, factions, climate constraints and capital delta vations and Yellowstone-shaped lands on patrol",0.9772727272727273
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0030_pitch_form.wav,1246-124550-0030,pitch_form,DRIPPING SOOT FROM EAVES AND DOORWAY ROLLED OUT SMOKE IN GREASY COILS OTHER TOWNS SHE CAME TO KNOW BY ANECDOTE A PRAIRIE VILLAGE WHERE THE WIND BLEW ALL DAY LONG AND THE MUD WAS TWO FEET THICK IN SPRING AND IN SUMMER,"from ease and it were like, well that smoke and greasy oils. Other towns she came to know, like, and they've burned the lake for the land we love, they want, and the night just too deep and spring and summer.",0.7380952380952381
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0031_pitch_form.wav,1246-124550-0031,pitch_form,NEW ENGLAND MILL TOWNS WITH THE HANDS LIVING IN ROWS OF COTTAGES LIKE BLOCKS OF LAVA A RICH FARMING CENTER IN NEW JERSEY OFF THE RAILROAD FURIOUSLY PIOUS RULED BY OLD MEN UNBELIEVABLY IGNORANT OLD MEN,"New Englandville Council, and Hanselian Rose High is like in Barcelona, are rich foreign and center in New Jersey, off the railroad, fiercely high as mobile men, and will need a big ignorant woman.",0.8611111111111112
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0037_pitch_form.wav,1246-124550-0037,pitch_form,THAT AMIABLE CONTEMPT CALLED POISE HER GLIMPSE OF TASKS INVOLVING MILLIONS OF PEOPLE AND A SCORE OF NATIONS REDUCED MAIN STREET FROM BLOATED IMPORTANCE TO ITS ACTUAL PETTINESS SHE COULD NEVER AGAIN BE QUITE SO AWED BY THE POWER,"In the world, we have strong voice. For the voice of cats involved in names of people and associations, we use names to promote and influence their sexual opinions. She can never again be quite so odd about the power.",0.8205128205128205
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk003/1246-124550-0039_pitch_form.wav,1246-124550-0039,pitch_form,AND THEY MOST AFFLICT THE DISCIPLES WHO THE MOST GENEROUSLY SERVE THEM,and then also the vehicles and the most carelessly serve them.,0.5833333333333334
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk004/1116-137572-0000_pitch_form.wav,1116-137572-0000,pitch_form,THE WEDDING SHUTS ONE GATE AND OPENS ANOTHER THE LONGINGS AND DREAMINGS OF COURTSHIP ARE AT AN END THE SUPREME INTIMACY OF LIFE BEGINS AS JOHN AND MARY MOVE AWAY FROM THE ALTAR PRONOUNCED MAN AND WIFE THEY KNOW THEY ARE STARTING A GREAT ADVENTURE,"The paint shuts on eight and opens another. The longing to drink is a quartet for a net. The screen intimacy of life you can't. As John and Mary were away from the altar from now, Samantha White and out there serving the greater picture.",0.6444444444444445
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk004/1116-137572-0001_pitch_form.wav,1116-137572-0001,pitch_form,HIS BEAMING FACE MASKS A STIFF DETERMINATION TO KEEP HIS BRIDE HAPPY IN SPITE OF ANY WORLDLY OBSTACLES HER RADIANCE HIDES A SOLEMN INWARD VOW TO DO EVERYTHING HUMANLY POSSIBLE TO MAKE SMOOTH THE WAY OF THEIR LIFE TOGETHER THEY ARE RIGHT,His evening dates asks была at his right after Italy in London.,0.9523809523809523
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk004/1116-137572-0005_pitch_form.wav,1116-137572-0005,pitch_form,IS THE OBJECT OF ONE'S WISHES AS DESIRABLE AS ONE HAD EXPECTED BECAUSE REALITY RARELY MEASURES UP TO IMAGINATION THE FIRST ANSWER IS ALMOST BOUND TO BE NO THIS IS NOT WHAT I EXPECTED AND THE FIRST EMOTION TENDS TO BE DISAPPOINTMENT,"The caption could more pushes us several on one next question. You can't be all you've better than you're talking to the administration. The first answer is almost found to be, no, this is not right. And the third motion tends to be to the point.",0.7619047619047619
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk004/1116-137572-0007_pitch_form.wav,1116-137572-0007,pitch_form,ROUGHLY BOTH THE HELPS AND THE HINDRANCES TO MARRIED HAPPINESS CAN BE LUMPED UNDER ONE WORD PERSONALITIES TEMPERAMENT MANNERISMS TASTES ALL THAT IS IMPLIED IN THE DISTINCT INDIVIDUALITY OF EACH PERSON MAKE UP THE CHIEF SOURCE OF THE ADVANTAGES,"Earthly, will the Ultimate króts deswegen have an Rescue Sylvia London Veronware versus Areli's algorithms, that were substated all this embora to the state of Israel via each sonra space institute",0.8974358974358975
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk004/1116-137572-0012_pitch_form.wav,1116-137572-0012,pitch_form,IN ORDER TO COPE WITH THEIR PROBLEMS THEY MUST REALIZE FIRST THAT THEY CANNOT STUMBLE UPON MARRIED HAPPINESS THAT THEY MUST POSSESS AND CULTIVATE A POSITIVE WILL TO SUCCEED,"In order to build with your problems, the must be less thirsty, but it cannot settle on your habits. They must possess and hopefully, it helps it well to succeed.",0.6896551724137931
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk004/1116-137572-0014_pitch_form.wav,1116-137572-0014,pitch_form,INEVITABLE IN THE COMING TOGETHER OF ANY TWO PERSONS INTENSIFIED WHEN THOSE TWO PERSONS ARE AS DIFFERENT AS A MAN AND A WOMAN AND UNAVOIDABLE FOR TWO COMMITTED TO A LIFETIME TOGETHER IN THE CLOSE QUARTERS OF MARRIAGE TWO,"and have a bulletin on how you gather at 8 2 persons. That's five of those 2 persons are a different than that in one. And on a word, we'll resume the day to let us gather at a close point of some marriage. 2.",0.9487179487179487
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk004/1116-137572-0020_pitch_form.wav,1116-137572-0020,pitch_form,BUILDS UP A HABIT OF FIGHTING THAT MAY LEAD TO A BITTER END IT IS USELESS TO DISCOVER WHO CAN WIN IN ANY PARTICULAR SKIRMISH WHAT IS IMPORTANT IS TO LEARN WHETHER ONE OF YOU IS SET ON BEING HEAD OF THE HOUSE IF YOUR SPOUSE CRAVES THAT DISTINCTION BY ALL MEANS HAND IT OVER WITHOUT DELAY,Little bit of a fight that we prepared. It is useless to start with the winning any particular search. But it is important to learn whether one of these are on a head of the house. Here's how to create an extension with all these hidden over the other day.,0.6842105263157895
/Users/gabrieladiaz/Documents/GitHub/p2-gabexa-proj2/pitch_form/spk004/1116-137572-0023_pitch_form.wav,1116-137572-0023,pitch_form,ANY INDIVIDUAL WOMAN MAY WAVER BETWEEN A CRAVING FOR SELF SACRIFICE AND A REPUGNANCE TO THE VERY THOUGHT OF IT THIS CHANGEABLENESS CAN MAKE HER FEEL RESENTFUL AFTER SHE HAS GIVEN IN TO HER HUSBAND ALL THIS MUST BE TAKEN INTO ACCOUNT IN MAKING DECISIONS,And the individual one may make her get ready for self sacrifice and her opponents to their target. This huge wellness can make her feel resentful after she has been in her husband. All this consultation is to out and make decisions.,0.6
